,Area,Mean,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
3885,853.668,99.087,76,159,1620.983,2386.765,1620.902,2386.757,106.858,35.487,30.629,58.186,36.276,1606.331,2398.11,41.364,30.997
3886,172.757,100.61,80,147,1532.004,2406.866,1532.044,2406.861,49.726,17.202,12.787,74.237,17.298,1527.907,2415.233,58.355,13.135
3887,766.527,108.832,78,166,1547.567,2423.094,1547.316,2423.373,104.191,33.051,29.53,70.209,35.052,1536.126,2435.096,41.634,29.555
3888,1026.307,99.707,78,159,1580.954,2420.263,1580.754,2420.382,120.437,38.6,33.853,32.211,40.866,1565.064,2434.925,35.621,34.838
3889,787.814,100.49,80,159,1565.212,2661.764,1565.061,2661.68,112.286,42.029,23.866,82.053,41.069,1558.9,2682.014,73.53,24.121
3890,678.507,107.477,78,159,1548.075,2626.148,1548.016,2626.229,112.469,39.927,21.637,94.056,37.983,1544.003,2644.171,79.349,21.817
3891,965.907,104.921,77,166,1573.696,2618.756,1573.702,2618.556,120.321,42.645,28.839,77.475,44.198,1566.092,2640.575,68.405,31.012
3892,357.154,97.31,80,148,1559.752,2594.955,1559.84,2595.008,70.325,25.004,18.187,29.807,25.13,1547.77,2598.623,12.995,18.004
3893,1044.72,98.277,76,157,1606.927,2600.524,1606.765,2600.777,127.637,42.23,31.499,31.418,43.001,1592.119,2615.918,38.695,32.813
3894,692.346,97.471,78,157,1544.772,2456.182,1544.69,2456.275,96.765,32.643,27.005,45.353,33.917,1533.044,2468.487,50.12,27.727
3895,904.04,98.179,80,153,1579.15,2451.103,1579.113,2451.155,113.165,39.687,29.004,11.766,39.909,1561.64,2459.583,25.136,27.905
3896,352.668,106.181,78,159,1606.664,2450.384,1606.693,2450.339,70.921,25.704,17.469,74.827,26.174,1599.653,2461.809,57.558,17.192
3897,412.745,94.286,77,144,1543.602,2480.143,1543.241,2480.14,77.87,28.283,18.581,11.712,28.579,1529.619,2482.87,15.285,19.251
3898,758.845,94.725,76,155,1556.85,2501.318,1556.916,2501.257,101.8,32.047,30.149,9.256,33.224,1540.407,2504.446,8.297,29.777
3899,826.663,95.314,74,156,1564.414,2531.817,1564.266,2531.989,106.659,34.072,30.891,65.638,35.386,1554.962,2546.569,62.319,30.494
3900,968.106,99.507,76,161,1580.424,2479.78,1580.187,2479.683,118.178,39.461,31.237,5.022,40.512,1560.099,2481.5,17.21,31.327
3901,956.847,98.753,78,156,1596.998,2510.805,1597.099,2510.663,112.907,36.047,33.797,67.148,36.726,1578.934,2515.747,21.901,33.576
3902,967.871,99.83,78,159,1616.422,2478.949,1616.338,2478.934,116.102,35.757,34.464,76.005,38.521,1600.338,2489.377,34.679,33.932
3903,653.174,97.149,78,158,1625.273,2514.612,1625.278,2514.741,95.249,33.264,25.002,74.87,34.015,1616.948,2529.617,61.758,25.141
3904,247.729,98.269,78,147,1619.706,2540.624,1619.691,2540.655,60.94,19.174,16.45,70.44,21.08,1612.325,2548.11,46.975,16.087
3905,844.549,104.544,77,165,1593.547,2544.817,1593.254,2544.872,107.668,35.618,30.19,36.754,36.847,1582.359,2558.897,47.637,30.908
3906,221.077,98.724,77,152,1542.474,2556.475,1542.467,2556.425,58.703,22.876,12.305,65.188,22.418,1536.469,2565.747,57.16,12.863
3907,910.579,98.573,77,160,1562.799,2565.446,1562.545,2565.751,112.323,37.46,30.95,63.331,39.122,1554.106,2583.212,60.068,30.343
3908,701.582,98.355,82,153,1586.865,2578.699,1586.849,2578.708,101.19,37.111,24.071,60.4,37.852,1576.195,2594.343,56.813,24.868
3909,970.305,96.142,76,155,1600.677,2636.932,1600.514,2637.061,116.006,36.331,34.005,6.419,38.387,1582.701,2645.027,28.508,33.143
3910,257.816,95.066,76,148,1625.889,2636.336,1625.855,2636.353,62.333,21.081,15.572,75.387,21.999,1622.427,2647.938,58.042,16.698
3911,976.55,103.937,63,164,1539.801,2668.521,1539.83,2668.407,117.774,45.167,27.529,88.112,44.047,1539.722,2690.746,87.549,27.014
3912,964.939,96.585,78,157,1589.737,2672.61,1589.775,2672.562,118.796,39.636,30.997,85.982,40.263,1583.386,2652.048,110.67,29.711
3913,658.95,99.316,81,146,1617.892,2668.274,1618.007,2668.196,100.968,38.27,21.923,71.249,37.781,1608.557,2685.096,65.642,22.466
3914,723.69,91.27,41,158,1563.301,2697.916,1563.871,2696.819,117.107,33.613,27.413,93.227,37.876,1556.674,2682.527,103.596,28.954
3915,752.541,97.666,75,151,1586.69,2710.147,1586.803,2710.005,111.35,38.126,25.131,79.479,38.807,1572.427,2720.541,48.219,27.03
3916,854.195,97.437,78,156,1610.858,2708.536,1610.913,2708.463,114.529,42.597,25.532,74.839,42.507,1603.078,2729.959,64.467,26.784
3917,301.269,91.685,63,111,1546.804,2708.039,1546.703,2708.383,69.316,26.934,14.242,112.707,27.317,1542.462,2693.829,110.934,15.056
3918,780.806,88.151,49,151,1578.946,2737.328,1579.357,2737.175,110.367,39.243,25.333,161.499,38.216,1563.695,2724.65,154.239,25.847
3919,942.01,89.309,42,145,1559.936,2771.949,1559.495,2772.758,117.293,40.592,29.548,91.653,42.671,1559.071,2750.507,92.3,30.629
3920,245.97,89.627,62,109,1577.586,2756.39,1577.727,2756.583,65.376,24.057,13.018,162.867,26.042,1565.064,2749.993,165.141,14.142
3921,1218.621,98.351,41,161,1613.74,2755.885,1614.688,2755.6,129.596,39.987,38.802,12.984,42.885,1593.489,2764.034,27.077,38.484
3922,619.367,98.029,63,153,1581.536,2791.611,1581.38,2791.779,103.612,34.893,22.6,79.366,36.736,1573.797,2807.013,69.538,23.945
3923,607.698,100.201,52,146,1603.283,2787.39,1603.284,2787.538,92.405,33.088,23.384,94.966,33.33,1598.112,2771.568,99.462,23.973
3924,977.078,109.597,78,168,1530.345,2782.615,1530.387,2782.4,121.529,41.975,29.638,63.75,45.212,1516.092,2799.137,56.43,31.008
3925,1305.087,92.316,45,151,1531.178,2740.108,1530.386,2739.906,134.868,45.251,36.722,118.246,46.885,1511.982,2725.164,147.529,35.622
3926,743.833,95.029,53,138,1525.28,2704.467,1525.5,2704.075,105.644,31.376,30.184,101.189,35.181,1520.886,2688.692,121.059,30.024
3927,851.293,97.787,62,155,1525.05,2628.969,1525.085,2628.45,113.083,42.327,25.608,90.472,42.547,1525.51,2650.507,81.903,25.727
3928,769.4,110.334,79,167,1535.227,2583.42,1535.298,2583.301,121.374,35.006,27.984,108.795,35.915,1522.77,2570.37,129.001,28.623
3929,271.538,107.854,81,160,1526.627,2556.978,1526.667,2556.976,62.841,21.349,16.194,92.926,21.781,1523.626,2568.658,73.56,16.198
3930,1197.304,102.278,78,167,1530.481,2527.74,1530.258,2528.07,130.12,41.823,36.451,72.728,43.573,1515.236,2544.856,54.436,35.624
3931,234.125,103.694,83,153,1531.718,2498.174,1531.701,2498.147,57.925,17.642,16.897,83.393,19.669,1524.14,2505.13,40.764,15.895
3932,1229.235,103.165,78,162,1506.82,2472.915,1507.023,2472.776,130.563,46.959,33.329,19.885,47.271,1485.955,2484.411,28.329,32.933
3933,870.439,123.826,76,174,1519.186,2438.164,1519.196,2438.193,110.316,35.833,30.929,64.024,38.183,1507.017,2452.905,56.524,31.847
3934,749.609,97.868,73,158,1529.808,2381.792,1529.859,2381.781,101.207,32.487,29.379,113.613,34.283,1515.407,2372.083,136.822,30.028
3935,769.107,108.734,78,164,1513.831,2354.083,1514.022,2354.184,104.485,33.929,28.862,57.054,36.241,1500.852,2366.09,50.368,28.938
3936,176.48,90.997,75,135,1528.665,2328.073,1528.721,2328.099,49.794,16.367,13.729,79.907,16.598,1523.969,2320.371,111.801,13.51
3937,167.743,97.316,76,149,1531.402,2312.634,1531.367,2312.614,50.465,16.941,12.607,74.478,17.629,1532.873,2321.398,82.185,12.809
3938,249.723,97.146,73,155,1523.084,2297.818,1523.106,2297.81,59.554,20.546,15.475,173.634,20.766,1512.667,2299.823,13.349,15.639
3939,962.3,119.271,81,175,436.648,1694.319,436.684,1694.334,112.937,35.758,34.265,115.544,36.614,428.595,1677.735,117.883,33.762
3940,593.36,115.614,81,175,470.618,1688.845,470.462,1688.71,88.161,27.816,27.16,76.727,28.491,465.752,1702.222,67.751,26.952
3941,741.751,120.455,82,173,490.842,1715.054,490.848,1715.039,98.741,31.671,29.82,141.765,32.125,480.478,1702.735,132.192,29.777
3942,766.967,126.179,80,175,460.549,1724.588,460.535,1724.604,102.254,32.558,29.993,122.712,33.057,447.088,1714.722,134.37,30.123
3943,753.215,127.686,80,176,428.221,1732.162,428.215,1732.177,99.357,31.769,30.187,12.141,32.339,411.814,1733.9,5.469,29.642
3944,663.436,117.775,73,173,433.159,1763.367,433.145,1763.485,93.556,30.708,27.508,60.017,32.013,423.458,1776.708,55.46,27.74
3945,772.831,117.429,79,173,467.191,1757.854,467.154,1757.83,100.24,32.27,30.492,179.015,32.772,451.026,1759.584,6.902,30.458
3946,1143.149,137.521,82,255,503.939,1751.333,504.35,1751.396,122.518,38.889,37.427,96.111,40.15,493.663,1734.413,118.532,36.815
3947,1151.77,123.655,81,177,449.445,1793.937,449.213,1793.932,122.654,39.695,36.944,152.129,40.519,433.903,1780.817,142.21,37.077
3948,871.846,112.783,81,173,486.343,1788.915,486.373,1788.961,107.694,35.164,31.569,92.528,36.277,483.732,1807.187,82.405,31.506
3949,240.018,116.186,83,172,506.172,1809.105,506.217,1809.063,57.156,19.143,15.964,6.751,19.545,496.574,1807.53,168.887,16.132
3950,1082.28,136.68,80,178,436.313,1827.997,436.286,1828.055,119.611,39.12,35.225,163.986,39.918,416.78,1823.968,164.831,35.426
3951,680.53,122.279,81,177,470.85,1823.369,470.875,1823.35,95.042,31.804,27.244,66.699,32.39,467.122,1839.208,70.224,27.742
3952,721.08,121.282,84,175,498.016,1832.506,498.145,1832.451,97.343,31.066,29.553,41.702,31.856,485.786,1843.146,39.766,29.699
3953,809.012,113.166,83,175,459.811,1857.669,459.76,1857.789,103.521,32.725,31.476,82.444,33.786,457.704,1874.31,79.487,31.341
3954,830.329,123.724,80,179,493.981,1863.371,493.873,1863.256,104.457,33.773,31.303,15.478,34.355,477.396,1868.317,10.918,31.455
3955,955.263,128.494,80,178,441.816,1887.953,441.847,1887.981,112.45,35.769,34.004,42.2,36.575,427.567,1898.968,36.816,34.057
3956,139.214,110.959,87,165,457.522,1906.905,457.55,1906.854,44.542,14.414,12.297,4.27,15.379,449.828,1909.413,18.838,12.606
3957,209.407,122.286,85,172,469.544,1918.744,469.567,1918.809,53.814,19.148,13.924,45.852,19.578,461.643,1924.824,39.677,14.046
